,categoryScalingFactor,productScalingFactor,value
0,89.5104515038,68.1358503781,0.806637429146
1,21.5951919549,20.7932070132,0.794419895577
2,110.208188691,28.2172317926,0.799471889273
3,81.0851919575,12.0195678185,0.806426814628
4,23.1414849209,117.008635264,0.751377289534
5,103.107101743,82.4711646055,0.790086614688
6,73.1048028384,47.63135528,0.800153997616
7,81.8440372595,70.6473701109,0.789298255178
8,86.6953997511,60.5499273961,0.804109289753
9,57.3313830082,26.1292657826,0.809046559849
10,95.0884030464,52.4918460156,0.794956707111
11,45.2050780465,90.7866607874,0.787569236414
12,100.713075293,76.5429150234,0.790129653999
13,32.0320349147,36.2557920916,0.794850850348
14,109.716965843,41.9584198555,0.796388801846
15,104.889848496,110.898235048,0.785651969547
16,19.4885771031,97.041966269,0.774546355814
17,49.4089480794,87.6388703527,0.781420482789
18,64.945171672,110.572193195,0.780789484625
19,100.644694333,10.0755877246,0.80301409576
20,95.9325421118,82.9834838203,0.790941260071
21,25.6908201861,10.057382475,0.787893675118
22,116.174246058,87.418657288,0.77124374854
23,46.7903993806,46.2972367357,0.805283843444
24,34.952224464,54.7212814713,0.798892454417
25,16.1350598676,39.8962634916,0.788216110808
26,75.9462297167,102.207301076,0.769824173574
27,118.630458136,75.7538586215,0.792052904162
28,2.6243392166,116.214151654,0.634137182642
29,71.7577711941,108.260863294,0.781270868872
30,86.5424475392,56.5232689502,0.797343494965
31,71.4756025653,55.1775128617,0.807971390858
32,81.1966193474,111.892929522,0.777656617546
33,68.7467023728,48.6409400535,0.798306445335
34,59.522890738,96.5296853612,0.790037435096
35,94.9835055095,9.46756221691,0.791299302294
36,110.22260416,13.1269272827,0.789303111867
37,90.8409090501,4.85863710815,0.793862618343
38,117.593466167,76.3835351512,0.795802840192
39,49.690074986,45.0152019398,0.809622274368
40,18.7832653987,95.3460575762,0.779900509082
41,28.5206066808,90.4934611186,0.766410662892
42,94.3080498302,20.7784170888,0.803213342913
43,14.498925675,68.9830773923,0.783492969677
44,12.3226929198,117.167014835,0.754176783423
45,50.3092165217,64.3003078697,0.806493019385
46,54.172770901,55.6479729091,0.807741360692
47,6.58975802929,64.3365566699,0.760275125157
48,73.2912420105,68.3450200674,0.797686438748
49,92.7697879677,73.9322455236,0.802292006839
50,106.841744522,108.202681522,0.770558061368
51,74.9270653806,59.1092997668,0.801570387692
52,42.8589249368,108.444724962,0.757013969093
53,108.308201573,82.7713312017,0.791978379534
54,41.690132035,72.2602969146,0.801261884397
55,31.184537789,35.7944248482,0.7935234802
56,44.2008833005,93.3929508703,0.782577087202
57,70.1005208606,87.4288037104,0.780648769995
58,69.0951433451,76.2590384081,0.790636804419
59,117.643084722,7.5332051145,0.783626420144
60,46.4004489155,22.0322685562,0.803299594691
61,104.212605961,72.0117189316,0.798378714805
62,119.277791903,26.1934784174,0.790708963709
63,19.2794806241,18.4928702301,0.789374790158
64,39.7958630987,14.521433895,0.799883921361
65,7.73080823239,2.42971722499,0.709327626598
66,88.0231958984,77.6117978706,0.791865321721
67,53.018638257,74.3001317646,0.802189177376
68,70.6247316648,38.5663785066,0.801549057409
69,38.9718284886,72.9111679163,0.797971789448
70,89.4436158411,55.4041489677,0.794304112098
71,85.158345778,60.7881600122,0.800489914998
72,38.1606558444,84.2829897675,0.791282212734
73,64.9169708297,46.6203466409,0.807622214514
74,1.21253003747,93.5909156684,0.663517525018
75,85.4357154252,83.1430328389,0.790268454181
76,4.88504335605,48.8678783296,0.753960669533
77,20.6269694775,15.9371250457,0.783342398989
78,61.5004625072,23.0717014223,0.803961373029
79,46.6365829414,50.4050476544,0.799283928057
80,31.6287900319,10.1605809661,0.793917613536
81,88.1897403004,83.1852025349,0.799862225044
82,70.9715454693,40.1891870555,0.808212733735
83,51.4303222338,74.52979641,0.804889133232
84,33.6144743293,74.7538246281,0.793036984885
