,categoryScalingFactor,productScalingFactor,value
60,67.425,22.875,0.804785643544
61,74.85,22.875,0.796234472622
62,82.275,22.875,0.797650506176
63,89.7,22.875,0.78677106568
64,97.125,22.875,0.791159023344
65,104.55,22.875,0.78255828967
66,111.975,22.875,0.785832596599
67,119.4,22.875,0.77866063983
68,0.6,30.3,0.754352482644
69,8.025,30.3,0.78504451558
70,15.45,30.3,0.793119128546
71,22.875,30.3,0.79380160684
72,30.3,30.3,0.792386816566
73,37.725,30.3,0.797430470413
74,45.15,30.3,0.794364692637
75,52.575,30.3,0.795891374976
76,60.0,30.3,0.800568214556
77,67.425,30.3,0.794819736495
78,74.85,30.3,0.802474644893
79,82.275,30.3,0.79649469522
80,89.7,30.3,0.792275958994
81,97.125,30.3,0.779920136889
82,104.55,30.3,0.793365007
83,111.975,30.3,0.784261360369
84,119.4,30.3,0.785981431872
85,0.6,37.725,0.75809908808
86,8.025,37.725,0.787698223332
87,15.45,37.725,0.795786845613
88,22.875,37.725,0.796306259878
89,30.3,37.725,0.792077673011
90,37.725,37.725,0.79293711398
91,45.15,37.725,0.796975641456
92,52.575,37.725,0.79699384511
93,60.0,37.725,0.799122683131
94,67.425,37.725,0.797177261859
95,74.85,37.725,0.803371531691
96,82.275,37.725,0.80041344508
97,89.7,37.725,0.789582490008
98,97.125,37.725,0.788593826469
99,104.55,37.725,0.780837102584
100,111.975,37.725,0.783423627145
101,119.4,37.725,0.779043159371
102,0.6,45.15,0.762219366654
103,8.025,45.15,0.788923037743
104,15.45,45.15,0.794924482357
105,22.875,45.15,0.795725423236
106,30.3,45.15,0.791192459022
107,37.725,45.15,0.790825184789
108,45.15,45.15,0.793134513186
109,52.575,45.15,0.794069592136
110,60.0,45.15,0.793056859618
111,67.425,45.15,0.8036740952
112,74.85,45.15,0.802387352879
113,82.275,45.15,0.791410034491
114,89.7,45.15,0.796536863407
115,97.125,45.15,0.795438768441
116,104.55,45.15,0.794093736882
117,111.975,45.15,0.78954795917
118,119.4,45.15,0.780570699084
119,0.6,52.575,0.75700636737
120,8.025,52.575,0.785517201225
121,15.45,52.575,0.793882026094
122,22.875,52.575,0.795227253354
123,30.3,52.575,0.78836976952
124,37.725,52.575,0.790753431512
125,45.15,52.575,0.788334898019
126,52.575,52.575,0.795117359238
127,60.0,52.575,0.801121607634
128,67.425,52.575,0.799060897991
129,74.85,52.575,0.794135470067
130,82.275,52.575,0.798209743848
131,89.7,52.575,0.796730806123
132,97.125,52.575,0.779022707667
133,104.55,52.575,0.774897459452
134,111.975,52.575,0.779139583653
135,119.4,52.575,0.77574048024
136,0.6,60.0,0.757013445578
137,8.025,60.0,0.786134681554
138,15.45,60.0,0.797223895062
139,22.875,60.0,0.798446024486
140,30.3,60.0,0.793365717671
141,37.725,60.0,0.792114624212
142,45.15,60.0,0.783504988697
143,52.575,60.0,0.787933002015
144,60.0,60.0,0.784319549172
145,67.425,60.0,0.788802594229
146,74.85,60.0,0.773717735051
147,82.275,60.0,0.79467769111
148,89.7,60.0,0.777067207867
149,97.125,60.0,0.791047705426
150,104.55,60.0,0.776870443743
151,111.975,60.0,0.776124040776
152,119.4,60.0,0.794425295534
153,0.6,67.425,0.751514337986
154,8.025,67.425,0.787876556799
155,15.45,67.425,0.801245387439
156,22.875,67.425,0.802649999229
157,30.3,67.425,0.799664222308
158,37.725,67.425,0.79433712354
159,45.15,67.425,0.789313809247
160,52.575,67.425,0.792718281974
161,60.0,67.425,0.776353205349
162,67.425,67.425,0.789929583751
163,74.85,67.425,0.777065200927
164,82.275,67.425,0.783718963776
165,89.7,67.425,0.791353827108
166,97.125,67.425,0.7858005371
167,104.55,67.425,0.775538800035
168,111.975,67.425,0.77835066483
169,119.4,67.425,0.774784817411
170,0.6,74.85,0.737979299252
171,8.025,74.85,0.785551524345
172,15.45,74.85,0.787277866555
173,22.875,74.85,0.787838315523
174,30.3,74.85,0.805438510439
175,37.725,74.85,0.7943111875
176,45.15,74.85,0.795394645496
177,52.575,74.85,0.790668543406
178,60.0,74.85,0.789020508572
179,67.425,74.85,0.769293512753
180,74.85,74.85,0.768756081876
181,82.275,74.85,0.766984730626
182,89.7,74.85,0.780689112097
183,97.125,74.85,0.780401462216
184,104.55,74.85,0.774643657875
185,111.975,74.85,0.766576951017
186,119.4,74.85,0.775394719419
187,0.6,82.275,0.703201771875
