,categoryScalingFactor,productScalingFactor,value
0,10.6314561586,107.645698324,0.848026049941
1,23.6343465265,108.777321704,0.875969078335
2,111.034668073,32.7443160889,0.882045385214
3,40.6693484546,66.39602746,0.874411005115
4,24.6405664258,56.3468542403,0.8825579925
5,17.2668621957,55.736792412,0.87974464457
6,1.48460603914,101.332933677,0.774949589013
7,112.133894509,59.9426232533,0.877073718926
8,116.289307851,84.0953554608,0.870816382812
9,7.13533624507,66.3085073988,0.870233807655
10,45.3158160813,26.0059117237,0.886328182273
11,10.852743268,96.371569556,0.874896195173
12,43.3773192897,70.3563217567,0.878701505228
13,80.2557340111,24.0470460466,0.887949318403
14,96.572005903,69.698731898,0.871677831347
15,41.700019045,95.9632835637,0.867856246357
16,44.3821957873,6.87504714537,0.881371608807
17,36.2240735172,66.0835336108,0.876028865344
18,40.9111807737,56.5443305152,0.879800288046
19,23.0766699648,18.898906266,0.873507052673
20,69.4597911988,110.864341674,0.873009523654
21,103.536705635,26.7604717741,0.882922844036
22,17.198808587,37.8127213076,0.879867146218
23,113.845468305,34.7818840933,0.879694079306
24,68.1863864675,73.4633575218,0.876088591073
25,57.4662365006,66.1500275944,0.879513306383
26,114.690374798,65.5413593059,0.882559437168
27,14.6250347723,10.3746179532,0.877428178869
28,32.9721533025,39.8638827092,0.880639819057
29,40.5448259985,51.5348694018,0.874571236689
30,17.2534753984,35.7842161591,0.880169601764
31,28.5920631897,38.3678135466,0.875433526727
32,26.0104446963,110.58825017,0.867747138786
33,16.0197454673,85.0938303741,0.87992014869
34,95.8744827736,79.9975216518,0.879191234199
35,46.81084504,96.7539155966,0.874480608167
36,18.3625641331,91.3744295451,0.879999257135
37,101.552953684,11.2118801164,0.888196573014
38,52.7663768312,15.7941822594,0.879973018087
39,48.2798240153,108.526349771,0.870943609437
40,25.0959315541,56.188562666,0.887601288213
41,69.3013032223,29.7797274778,0.885768709732
42,33.2693837685,23.3775702318,0.877344323942
43,6.58918823752,39.3506893258,0.87516065705
44,106.813872663,34.0610692872,0.888559355628
45,106.71479312,68.8306311666,0.875097653125
46,41.166372779,26.1717046501,0.883942420952
47,70.8869044066,93.3536819711,0.874601805213
48,50.8311880674,3.61330322212,0.881371608807
49,9.19791670884,74.9943545131,0.876824684038
50,53.7110967657,14.1217578954,0.883335610604
51,45.1388034055,109.172325173,0.884751330873
52,92.0806642056,19.7544591013,0.89076781523
53,6.04784631731,116.825564311,0.831353821398
54,5.56701652874,113.039741225,0.818947757051
55,12.7935218833,36.217243062,0.881074628948
56,31.853747917,109.444000459,0.877628458334
57,81.1693965643,36.9291087575,0.889288193513
58,70.0638197087,111.642001566,0.856396180463
59,13.3377971196,75.1386102898,0.876021329486
60,81.301729158,101.771121544,0.847757110892
61,80.4026876601,118.709126664,0.871417570805
62,84.6373218639,45.0255434718,0.890032867978
63,61.4659946688,3.00520591512,0.88362444366
64,49.5265369498,15.5330554567,0.883662082734
65,55.8020803006,69.4524679238,0.870989732383
66,91.779338484,22.0869802329,0.887149261185
67,75.5375910675,103.503085343,0.872583759947
68,37.3178155695,64.2585420325,0.877218603306
69,87.3367259526,100.743907447,0.868913650679
70,92.9350407361,54.3956114742,0.885363511042
71,116.348573615,109.875920217,0.860128930479
72,34.5191069123,39.5188782773,0.884214469084
73,15.3610103288,93.8371154258,0.872380721603
74,102.058443617,82.2303784248,0.881840108209
75,118.534592727,61.7402845737,0.886977846093
76,91.516269567,93.0125867422,0.885511449136
77,36.7475030696,90.2117726621,0.88341109147
78,98.9604231654,110.383713673,0.872271519383
79,46.6067554741,81.7218379815,0.888284729941
80,8.30163733447,28.0010445221,0.875125455845
81,55.4959954586,89.476339921,0.885998680091
82,93.1841071898,7.23117212203,0.881554865378
83,35.0650879982,93.4231123525,0.869051606102
84,52.5416124283,7.63599565737,0.886524430537
85,24.8693411945,117.985456621,0.862638808635
86,26.5536018572,74.828452746,0.877122367826
87,8.22672153744,94.0266146798,0.864447022756
88,15.0933166251,109.592497609,0.844569029419
89,9.9678933819,31.0835495363,0.87158266848
90,85.4852017076,82.5000269368,0.874546749235
91,58.3205595578,97.5752145109,0.880442711951
92,10.8505080178,74.2453770618,0.868202679972
93,38.1249981009,19.5613993579,0.879166456294
94,89.9585803037,113.954220231,0.866907601972
95,30.4934897422,9.10583285221,0.869655444927
96,67.1772134527,99.9216225788,0.853999679296
97,17.9367315148,36.4985852247,0.881839359336
98,22.1306197862,5.55122359669,0.868434010909
99,2.40752338488,7.3954002758,0.807272420911
100,90.0408487861,3.23385170794,0.8878720596
101,20.5001909786,108.90569497,0.869088976403
102,67.5514955443,98.3449035923,0.862293075094
103,57.9816720812,40.9142300146,0.884533992177
104,86.9882680133,45.1040996139,0.891591930006
105,99.4350871437,43.7593191647,0.887713630008
106,12.1700717271,1.63634077316,0.841708532315
107,85.9358750815,99.0932097062,0.871943853813
108,64.4380847295,85.7092687615,0.880971462907
109,96.5630435075,17.7666268544,0.894530032405
110,72.2294752922,15.2403798571,0.881511271728
111,39.9239719193,24.1358726012,0.884643069901
112,80.7987511478,58.3698306187,0.875727543057
113,11.5461210045,94.9476938308,0.87189272584
114,28.7160685428,37.5481670057,0.878922039802
115,61.967091293,89.1649287249,0.870588895415
116,111.824937538,54.5598753687,0.879645402532
117,99.3986030264,77.1522742946,0.876450438359
